,search_url,name,wine_url,productVarietal,productStock,productRegion,productPrice,productOrigin,productID,productCompetitiveIntensity,ProductAvailability,pProductID,description,pageName,shippingRegion,shipToState,priceCurrency,price,averageRating_bestRating,averageRating_worstRating,bestRating,worstRating,additionalType,uploadDate,prodAlcoholVolume_text,prodAlcoholPercent_percent,JS,WS,WW,D,BH,W&S,WE,RP,JD,SJ,V,CG,TP
w50,https://www.wine.com/list/wine/7155/2,Terre del Barolo Winery Image,https://www.wine.com/product/product/terre-del-barolo-vinum-vita-est-barolo-2016/1032258,Nebbiolo,1750,Barolo,$29.99,"Barolo, Piedmont, Italy",1032258,C/I: Long Tail,In Stock,TON83627_16_2016,Terre del Barolo Winery Image,Wine:Product Detail:Terre del Barolo Vinum Vita Est Barolo 2016,NY,PA,USD,29.99,5,1,5,1,winery-image,2020-01-03T17:32:28+0000,750,14,93,,,,,,,,,,,,
w51,https://www.wine.com/list/wine/7155/3,Chardonnay Vineyards,https://www.wine.com/product/product/laurent-perrier-cuvee-rose/10521,Sparkling Rosé,1034,Champagne,$89.99,"Champagne, France",10521,C/I: KVI,In Stock,WBO30018492_0,Chardonnay Vineyards at the Laurent-Perrier Domaine in Tours-sur-Marne,Wine:Product Detail:Laurent-Perrier Cuvee Rose,NY,PA,USD,89.99,5,1,5,1,winery-image,2018-11-14T00:43:19+0000,750,12,,92,,95,,92,94,92,92,,,,
w52,https://www.wine.com/list/wine/7155/3,Bonanza by Chuck Wagner Winery Image,https://www.wine.com/product/product/bonanza-by-chuck-wagner-california-cabernet-sauvignon/1034711,Cabernet Sauvignon,9,California,$19.99,California,1034711,C/I: Popular,In Stock,PIN547019_0,"The image on the label of Bonanza speaks to the ethos of the West – a found fortune. For us, the chance to undertake new projects in both the vineyard and our winemaking continues to hold the same exciting appeal that it did in our earliest days.",Wine:Product Detail:Bonanza by Chuck Wagner California Cabernet Sauvignon,NY,PA,USD,19.99,5,1,5,1,winery-image,2019-04-01T19:45:50+0000,750,0,,,,,,,,,,,,,
w53,https://www.wine.com/list/wine/7155/3,,https://www.wine.com/product/product/90-point-red-wine-case/1236720,Collection,12,,$219.99,,1236720,,In Stock,PDX1236720NY_0,"90 Point Red Wine Case from  - This collection includes a specially curated selection of twelve 90+ point-rated red wines from across the globe. From France and Italy to Oregon, Chile, Argent...",Wine Collections:Product Detail:90 Point Red Wine Case,NY,PA,USD,219.99,5,1,,,,,750,0,,,,,,,,,,,,,
w54,https://www.wine.com/list/wine/7155/3,,https://www.wine.com/product/product/90-point-red-wine-collection/1236717,Collection,43,,$109.99,,1236717,,In Stock,PDX1236717NY_0,"90 Point Red Wine Collection from  - This collection includes a specially designed selection of six of our favorite 90+ point-rated red wines from across the globe. From France and Italy to Oregon,...",Wine Collections:Product Detail:90 Point Red Wine Collection,NY,PA,USD,109.99,5,1,,,,,750,0,,,,,,,,,,,,,
w55,https://www.wine.com/list/wine/7155/3,,https://www.wine.com/product/product/silver-oak-alexander-valley-cabernet-sauvignon-with-black-gift-box/1132858,Mixed Collections,14,Alexander Valley,$104.99,"Alexander Valley, Sonoma County, California",1132858,,In Stock,PDX1132858NY_0,"Silver Oak Alexander Valley Cabernet Sauvignon with Black Gift Box from Alexander Valley, Sonoma County, California - The perfect way to gift this fantastic Alexander Valley Cabernet is in our gorgeous, luxury black gift box. Sure to WOW your recipient!Wine Gift Set Includes:Si...",Wine Collections:Product Detail:Silver Oak Alexander Valley Cabernet Sauvignon with Black Gift Box,NY,PA,USD,104.99,5,1,,,,,750,0,,,,,,,,,,,,,
w56,https://www.wine.com/list/wine/7155/3,Sonoma-Cutrer Vineyards  Winery Image,https://www.wine.com/product/product/sonoma-cutrer-sonoma-coast-chardonnay-2021/1087321,Chardonnay,1113,Sonoma Coast,$27.99,"Sonoma Coast, Sonoma County, California",1087321,C/I: KVI,In Stock,CGM55345_2021,Sonoma-Cutrer Vineyards  Winery Image,Wine:Product Detail:Sonoma-Cutrer Sonoma Coast Chardonnay 2021,NY,PA,USD,27.99,5,1,5,1,winery-image,2019-10-03T17:14:39+0000,750,13.9,,90,,,,,90,,,,,,
w57,https://www.wine.com/list/wine/7155/3,Winemaker Heidi Von Der Mehden,https://www.wine.com/product/product/merry-edwards-sonoma-coast-pinot-noir-2019/890980,Pinot Noir,99,Sonoma Coast,$54.99,"Sonoma Coast, Sonoma County, California",890980,C/I: MAP,In Stock,WLD19296_2019,Merry Edwards Winemaker Heidi Von Der Mehden Winery Image,Wine:Product Detail:Merry Edwards Sonoma Coast Pinot Noir 2019,NY,PA,USD,54.99,5,1,5,1,winery-image,2020-04-06T17:58:58+0000,750,14.5,,91,,,,,94,93,93,,,,
w58,https://www.wine.com/list/wine/7155/3,,https://www.wine.com/product/product/chateau-montrose-6-pack-2022-in-wood-case-owc-futures-pre-sale/1372642,Collection,2,St. Estephe,"$1,239.97","St. Estephe, Bordeaux, France",1372642,C/I: Luxury BDX,In Stock,PDX1372642NY_0,"Chateau Montrose 6-Pack 2022 in Wood Case (OWC Futures Pre-Sale) from St. Estephe, Bordeaux, France - Blend: 66% Cabernet Sauvignon, 25% Merlot, 8% Cabernet Franc, 1% Petit VerdotWood case ships separately.Robert Parker's Wine AdvocateThe 2022 Montrose is such a...",Wine Collections:Product Detail:Chateau Montrose 6-Pack 2022 in Wood Case (OWC Futures Pre-Sale),NY,PA,USD,1239.97,5,1,,,,,750,0,98,,,97,,,,100,100,,99,,
w59,https://www.wine.com/list/wine/7155/3,Solari Family Vineyard Calistoga,https://www.wine.com/product/product/the-prisoner-wine-company-the-prisoner-red-blend-2021/1176088,Other Red Blends,1459,California,$52.99,California,1176088,C/I: KVI,In Stock,PIN570868_2021," Bruno Solari and his four siblings, Giulia, Dana, Tony and Kelley are 3rd generation farmers in Calistoga.",Wine:Product Detail:The Prisoner Wine Company The Prisoner Red Blend 2021,NY,PA,USD,52.99,5,1,5,1,winery-image,2020-03-12T20:28:24+0000,750,15.2,,,,,,,,,,,,,
w60,https://www.wine.com/list/wine/7155/3,Far Niente Round Room Cellar,https://www.wine.com/product/product/far-niente-napa-valley-cabernet-sauvignon-2019/859904,Cabernet Sauvignon,983,Napa Valley,$119.99,"Napa Valley, California",859904,C/I: MAP,In Stock,CGM52393_2019,Far Niente Far Niente Round Room Cellar Winery Image,Wine:Product Detail:Far Niente Napa Valley Cabernet Sauvignon 2019,NY,PA,USD,119.99,5,1,5,1,winery-image,2018-08-14T16:57:10+0000,750,14.5,94,91,94,,,,96,92,94,,,,
w61,https://www.wine.com/list/wine/7155/3,French puncheons for oak integration,https://www.wine.com/product/product/allan-scott-marlborough-sauvignon-blanc-2022/1123978,Sauvignon Blanc,13757,Marlborough,$16.99,"Marlborough, New Zealand",1123978,C/I: Popular,In Stock,WBO30293200_2022,500L French puncheons are used to facilitate perfect oak integration. New World wines are made with all the experience and enthusiasm that comes with the many years of winemaking.,Wine:Product Detail:Allan Scott Marlborough Sauvignon Blanc 2022,NY,PA,USD,16.99,5,1,5,1,winery-image,2021-05-13T16:23:21+0000,750,12,,93,90,,,,,,,,,,
w62,https://www.wine.com/list/wine/7155/3,Vintners John and Michele Truchard,https://www.wine.com/product/product/jam-cellars-butter-chardonnay-2021/1151308,Chardonnay,2381,California,$16.99,California,1151308,C/I: KVI,In Stock,PIN397374_2021,JaM Cellars Vintners John and Michele Truchard Winery Image,Wine:Product Detail:JaM Cellars Butter Chardonnay 2021,NY,PA,USD,16.99,5,1,5,1,winery-image,2018-11-14T00:08:17+0000,750,14.8,,,,,,,,,,,,,
w63,https://www.wine.com/list/wine/7155/3,Picnic on the Patio,https://www.wine.com/product/product/rodney-strong-alexander-valley-estate-cabernet-sauvignon-2019/1086787,Cabernet Sauvignon,197,Alexander Valley,$22.99,"Alexander Valley, Sonoma County, California",1086787,C/I: Popular,In Stock,PIN565252_2019,Rodney Strong Vineyards Picnic on the Patio Winery Image,Wine:Product Detail:Rodney Strong Alexander Valley Estate Cabernet Sauvignon 2019,NY,PA,USD,22.99,5,1,5,1,winery-image,2018-05-18T18:09:42+0000,750,14.5,,,,,,,93,,,,,,
w64,https://www.wine.com/list/wine/7155/3,Protective Terraces,https://www.wine.com/product/product/miraval-rose-2022/1285072,Rosé,1860,Cotes de Provence,$24.99,"Cotes de Provence, Provence, South of France, France",1285072,C/I: KVI,In Stock,PIN577896_2022,"The vines at Chateau Miraval are planted in magnificent cascading stone walled terraces --
 which have been perfectly restored to their traditional form.",Wine:Product Detail:Miraval Rose 2022,NY,PA,USD,24.99,5,1,5,1,winery-image,2018-03-01T02:02:08+0000,750,13,,,,,,,,90,,,,,
w65,https://www.wine.com/list/wine/7155/3,The Corton Grancey Cuverie ,https://www.wine.com/product/product/louis-latour-pouilly-fuisse-2020/877497,Chardonnay,2732,Pouilly-Fuisse,$36.99,"Pouilly-Fuisse, Maconnais, Burgundy, France",877497,C/I: Popular,In Stock,TONLA110_20_2020,Construction of the Cuverie began in 1832 and it is where all of Domaine Louis Latour wines are made and aged. It is built over five levels into the hill which allows the entire winemaking process to be carried by gravity.,Wine:Product Detail:Louis Latour Pouilly-Fuisse 2020,NY,PA,USD,36.99,5,1,5,1,winery-image,2018-08-21T23:35:08+0000,750,13,,90,92,,,,,,,,,,
w66,https://www.wine.com/list/wine/7155/3,Vineyard Walk with Grower Partner,https://www.wine.com/product/product/martin-ray-sonoma-coast-pinot-noir-2021/1167128,Pinot Noir,389,Sonoma Coast,$19.99,"Sonoma Coast, Sonoma County, California",1167128,C/I: Popular,In Stock,OPI39364_2021,"Martin Ray Winery's philosophy is the let each vineyard speak for itself, resulting in a collection of wines that offer a unique exploration of California.",Wine:Product Detail:Martin Ray Sonoma Coast Pinot Noir 2021,NY,PA,USD,19.99,5,1,5,1,winery-image,2023-03-22T16:02:18+0000,750,14.1,93,,91,,,,,,,,,,
w67,https://www.wine.com/list/wine/7155/3,,https://www.wine.com/product/product/louis-roederer-collection-243-champagne-gift-boxed-with-2-glasses/1181742,Mixed Collections,463,Champagne,$99.97,"Champagne, France",1181742,C/I: Exception,In Stock,PDX1181742NY_0,"Louis Roederer Collection 243 Champagne Gift Boxed with 2 Glasses from Champagne, France - This classic Champagne from Louis Roederer, packaged in a box with two hand-crafted flutes, is ideal for a toast on any occasion and makes a stunning gift!Wine ...",Wine Collections:Product Detail:Louis Roederer Collection 243 Champagne Gift Boxed with 2 Glasses,NY,PA,USD,99.97,5,1,,,,,750,0,,,,,,,,,,,,,
w68,https://www.wine.com/list/wine/7155/3,J. Lohr Vineyards & Wines  Winery Image,https://www.wine.com/product/product/j-lohr-estates-seven-oaks-cabernet-sauvignon-2020/1102159,Cabernet Sauvignon,1937,Paso Robles,$16.99,"Paso Robles, Central Coast, California",1102159,C/I: KVI,In Stock,PIN88386_2020,"The J. Lohr San Jose Wine Center is about 1 mile south of The Alameda exit off Hwy. 880, in the heart of urban wine country just moments from downtown San Jose and the San Jose International Airport.",Wine:Product Detail:J. Lohr Estates Seven Oaks Cabernet Sauvignon 2020,NY,PA,USD,16.99,5,1,5,1,winery-image,2019-07-30T16:35:50+0000,750,13.9,,,,,,,91,,,,,,92
w69,https://www.wine.com/list/wine/7155/3,Sun Drenched Vineyard,https://www.wine.com/product/product/angeline-california-pinot-noir-2021/1175139,Pinot Noir,906,California,$11.99,California,1175139,C/I: Popular,In Stock,OPI29944_2021,Angeline Sun Drenched Vineyard Winery Image,Wine:Product Detail:Angeline California Pinot Noir 2021,NY,PA,USD,11.99,5,1,5,1,winery-image,2023-03-22T16:37:07+0000,750,13.8,92,,,,,,,,,,,,
w70,https://www.wine.com/list/wine/7155/3,Visit Wente Vineyards,https://www.wine.com/product/product/wente-morning-fog-chardonnay-2021/1006428,Chardonnay,830,Livermore Valley,$15.99,"Livermore Valley, Central Coast, California",1006428,C/I: Exception,In Stock,OPI55719_2021,"Located just east of San Francisco in the historic Livermore Valley, Wente Vineyards is recognized as one of California’s premier wine country destinations, featuring wine tasting, food and wine experiences, and championship golf.",Wine:Product Detail:Wente Morning Fog Chardonnay 2021,NY,PA,USD,15.99,5,1,5,1,winery-image,2023-01-31T02:55:57+0000,750,13.5,,89,,,,,90,,,,,,91
w71,https://www.wine.com/list/wine/7155/3,Vineyards in the Rhone Valley,https://www.wine.com/product/product/la-vieille-ferme-rose-2022/1234954,Rosé,1780,France,$8.99,France,1234954,C/I: KVI,In Stock,PIN577903_2022,La Vieille Ferme Vineyards in the Rhone Valley Winery Image,Wine:Product Detail:La Vieille Ferme Rose 2022,NY,PA,USD,8.99,5,1,5,1,winery-image,2018-08-17T18:40:33+0000,750,13,,,,,,,,,,,,,
w72,https://www.wine.com/list/wine/7155/3,Vineyards in the Russian River Valley,https://www.wine.com/product/product/la-crema-sonoma-coast-chardonnay-2021/1129146,Chardonnay,1773,Sonoma Coast,$19.99,"Sonoma Coast, Sonoma County, California",1129146,C/I: KVI,In Stock,PIN564645_2021,"A cooling fog blankets vineyards during the evenings and mornings, but afternoons are filled with abundant sunshine, leading to temperature shifts of up to 40 degrees in a single day.",Wine:Product Detail:La Crema Sonoma Coast Chardonnay 2021,NY,PA,USD,19.99,5,1,5,1,winery-image,2018-03-27T19:27:01+0000,750,13.9,,,,,,,92,,,,,,
w73,https://www.wine.com/list/wine/7155/3,The Chalk Hill Corridors,https://www.wine.com/product/product/chalk-hill-sonoma-coast-chardonnay-2021/1083800,Chardonnay,910,Sonoma Coast,$18.99,"Sonoma Coast, Sonoma County, California",1083800,C/I: Popular,In Stock,PIN560204_2021,Chalk Hill Winery The Chalk Hill Corridors Winery Image,Wine:Product Detail:Chalk Hill Sonoma Coast Chardonnay 2021,NY,PA,USD,18.99,5,1,5,1,winery-image,2019-11-06T19:52:28+0000,750,14.1,,92,,,,93,,,,,,,
w74,https://www.wine.com/list/wine/7155/3,,https://www.wine.com/product/product/veuve-clicquot-brut-rose-with-black-gift-box/1264678,Mixed Collections,14,Champagne,$94.97,"Champagne, France",1264678,,In Stock,PDX1264678NY_0,"Veuve Clicquot Brut Rose with Black Gift Box from Champagne, France - The perfect way to gift this fantastic Champagne is in our gorgeous, luxury black gift box. Sure to WOW your recipient!Wine Gift Set Includes:Veuve Clicquot Bru...",Wine Collections:Product Detail:Veuve Clicquot Brut Rose with Black Gift Box,NY,PA,USD,94.97,5,1,,,,,750,0,,,,,,,,,,,,,
w75,https://www.wine.com/list/wine/7155/3,The Cellars,https://www.wine.com/product/product/billecart-salmon-brut-reserve/29135,Non-Vintage Sparkling Wine,233,Champagne,$66.99,"Champagne, France",29135,C/I: Popular,In Stock,TEWFR102_0,Billecart-Salmon The Cellars Winery Image,Wine:Product Detail:Billecart-Salmon Brut Reserve,NY,PA,USD,66.99,5,1,5,1,winery-image,2019-03-04T21:38:04+0000,750,12,92,91,,,,,,,,,,,
w76,https://www.wine.com/list/wine/7155/4,Visitor Center,https://www.wine.com/product/product/duckhorn-napa-valley-chardonnay-2021/1030855,Chardonnay,173,Napa Valley,$34.99,"Napa Valley, California",1030855,C/I: Popular,In Stock,PIN559510_2021,"Unveiled in 2001, our estate house and tasting room feature a traditional design with a wrap-around veranda, nestled in beautiful St. Helena.",Wine:Product Detail:Duckhorn Napa Valley Chardonnay 2021,NY,PA,USD,34.99,5,1,5,1,winery-image,2018-04-18T19:51:31+0000,750,14.1,92,,91,,,,90,,,,,,
w77,https://www.wine.com/list/wine/7155/4,Napa Valley Vineyards,https://www.wine.com/product/product/oberon-cabernet-sauvignon-2021/1219570,Cabernet Sauvignon,2751,Napa Valley,$25.99,"Napa Valley, California",1219570,C/I: Popular,In Stock,TON72365_21_2021,Oberon Napa Valley Vineyards Winery Image,Wine:Product Detail:Oberon Cabernet Sauvignon 2021,NY,PA,USD,25.99,5,1,5,1,winery-image,2018-04-16T22:11:16+0000,750,13.7,,,90,,,,,,,,,,
w78,https://www.wine.com/list/wine/7155/4,Winemaker Chantal Forthun,https://www.wine.com/product/product/flowers-sonoma-coast-pinot-noir-2021/1089653,Pinot Noir,1605,Sonoma Coast,$49.99,"Sonoma Coast, Sonoma County, California",1089653,C/I: KVI,In Stock,PIN561076_2021,Flowers Winemaker Chantal Forthun Winery Image,Wine:Product Detail:Flowers Sonoma Coast Pinot Noir 2021,NY,PA,USD,49.99,5,1,5,1,winery-image,2018-04-30T18:44:40+0000,750,13.5,93,93,,,,,,,,,,,
w79,https://www.wine.com/list/wine/7155/4,Conundrum  Winery Image,https://www.wine.com/product/product/conundrum-red-blend-2020/945447,Other Red Blends,1677,California,$21.99,California,945447,C/I: MAP,In Stock,PIN548793_2020,"Conundrum sources their fruit from some of the most sought-after California winegrowing regions to ensure both quality and diversity, including Napa, Monterey, Santa Barbara and Solano Counties.",Wine:Product Detail:Conundrum Red Blend 2020,NY,PA,USD,21.99,5,1,5,1,winery-image,2020-06-19T00:23:33+0000,750,14.6,,,,,,,,,,,,,
w80,https://www.wine.com/list/wine/7155/4,Winemaker Alessio Del Savio,https://www.wine.com/product/product/mionetto-prosecco-brut/114238,Non-Vintage Sparkling Wine,2579,Prosecco,$14.99,"Prosecco, Italy",114238,C/I: KVI,In Stock,PIN547075_0,Mionetto Winemaker Alessio Del Savio Winery Image,Wine:Product Detail:Mionetto Prosecco Brut,NY,PA,USD,14.99,5,1,5,1,winery-image,2020-04-02T18:11:11+0000,750,11,,,,,,,,,,,,,
w81,https://www.wine.com/list/wine/7155/4,,https://www.wine.com/product/product/tour-de-france-wine-gift-set/777138,Collection,1134,Other,$59.99,Other,777138,,In Stock,PDX777138NY_0,"Tour de France Wine Gift Set from Other - Take a tour through France and discover three great wines from the Old World – a Pinot Noir, a Bordeaux, and a Rhone Blend. Each wine is chosen to display the u...",Wine Collections:Product Detail:Tour de France Wine Gift Set,NY,PA,USD,59.99,5,1,,,,,750,0,,,,,,,,,,,,,
w82,https://www.wine.com/list/wine/7155/4,Josh Cellars  Winery Image,https://www.wine.com/product/product/josh-cellars-chardonnay-2021/1093993,Chardonnay,1822,California,$13.99,California,1093993,C/I: KVI,In Stock,PIN952170_2021,Josh Cellars  Winery Image,Wine:Product Detail:Josh Cellars Chardonnay 2021,NY,PA,USD,13.99,5,1,5,1,winery-image,2022-03-07T19:05:10+0000,750,13.5,,,,,,,,,,,,,
w83,https://www.wine.com/list/wine/7155/4,Coombsville Sunrise,https://www.wine.com/product/product/faust-cabernet-sauvignon-2019/895674,Cabernet Sauvignon,519,Napa Valley,$57.99,"Napa Valley, California",895674,C/I: MAP,In Stock,PIN561078_2019,Faust Coombsville Sunrise Winery Image,Wine:Product Detail:Faust Cabernet Sauvignon 2019,NY,PA,USD,57.99,5,1,5,1,winery-image,2020-03-18T16:06:34+0000,750,14.9,95,93,,,,,,90,,,,,
w84,https://www.wine.com/list/wine/7155/4,Ceretto  Winery Image,https://www.wine.com/product/product/ceretto-barbaresco-2019/1184260,Nebbiolo,638,Barbaresco,$74.99,"Barbaresco, Piedmont, Italy",1184260,C/I: Long Tail,In Stock,TON83524_19_2019,Ceretto  Winery Image,Wine:Product Detail:Ceretto Barbaresco 2019,NY,PA,USD,74.99,5,1,5,1,winery-image,2019-03-20T15:36:01+0000,750,14.5,93,93,92,,,,,94,,,,,
w85,https://www.wine.com/list/wine/7155/4,Tenuta di Bibbiano Winery Image,https://www.wine.com/product/product/bibbiano-vigna-del-capannino-chianti-classico-gran-selezione-2019/1133016,Sangiovese,115,Chianti Classico,$39.99,"Chianti Classico, Chianti, Tuscany, Italy",1133016,C/I: Long Tail,In Stock,SHR106930_2019,Inside of Bibbiano Winery (old vintage library).,Wine:Product Detail:Bibbiano Vigna del Capannino Chianti Classico Gran Selezione 2019,NY,PA,USD,39.99,5,1,5,1,winery-image,2020-04-22T22:58:31+0000,750,14.5,95,93,,94,,91,,94,,,,,
